,word_ngram_freq,volume_ngram_freq,freq
representative,38475707,8030500,2
proc,15728396,1219010,1
provides,70820003,6052686,5
topic,22470990,4273616,2
bloc,4185891,975297,6
e86,4194,2584,6
diagonal,4864188,1194619,30
tensor,2391644,287172,73
preserves,3530807,1921338,23
choices,18676873,3531224,1
confused,16890392,6045109,2
version,44739611,6011480,4
comma,2254652,544887,5
x1,618581,259997,26
q,29196763,5090254,102
groups,159418843,8811837,1
equations,27616497,1860685,11
lde,46258,21615,9
alphabetical,2227517,942617,1
still,408263128,16277222,8
e29,9663,5903,4
boardman,554549,162002,36
metric,5455440,1102892,8
yield,37765055,6366433,8
degree,111537970,9255613,25
find,274292734,10584531,3
returns,30557022,6354209,3
tedious,4707764,2338578,1
useful,78871232,8070816,3
heta,22849,10906,22
immediate,53728272,7614409,12
operation,95100641,7896335,68
recalls,6236585,1976021,4
urrr,1402,953,1
enumi,76,48,1
boundary,28799110,3940211,1
kernel,3914753,972940,1
decomposition,7851132,1259317,31
math,7162140,1563869,14
attaching,2988256,1612214,1
facts,69361489,7806312,1
fact,303323018,10182969,91
non,146456349,13685831,130
lower,145218962,12300918,2
equivariant,19778,3881,1
span,11714787,3611954,1
glossary,4016195,1784366,1
supply,87778086,10385586,3
manageable,1972159,1228015,1
differ,27090131,5141183,1
mma,335105,67735,35
sweedler,8106,2782,3
use,535798133,19210819,17
labels,7742100,2292799,2
submodule,33136,7934,17
coherently,457508,317490,1
e71,5038,3111,1
additional,77664573,9085263,1
closely,49678593,7903530,1
split,21402591,6713211,5
factorizations,34562,11044,5
alp,688121,185007,1
acad,6303146,716165,1
truncations,53011,22785,1
otherwise,73189721,10811781,16
rrd,33477,19523,3
labeling,3755598,1151359,9
complex,86083324,8560914,75
iterated,337543,172058,3
specific,141363074,9155234,2
m4,353801,146402,7
claims,53166860,7395706,6
summation,2455765,906380,7
hre,86429,40296,4
onto,33124930,4344981,9
equip,1887839,1120240,2
formal,49472322,6745060,14
goerss,3132,1179,1
underline,1797344,891554,5
satisfies,3761938,1412390,23
ek,878654,379118,2
quasi,8043954,2304470,111
published,107976995,11822558,1
classes,65300245,7107582,5
contracts,24703781,3638021,1
versions,13459790,3114085,1
involving,30858764,5242307,1
pre,44727369,9602450,1
ebre,8797,4396,2
simplifies,1088283,652198,2
e23,23832,12960,1
e18,26175,11668,3
holds,30017703,6748161,15
implicitly,5471996,2173422,1
pk,1381900,381566,11
components,47003928,4266183,32
sometimes,165282667,13813035,1
process,261231720,11012831,24
theta,1431653,255739,36
reduces,12324449,2988421,4
splits,1972865,1075219,5
formally,11364944,3710173,11
bijection,37933,10547,6
tower,22237733,4427465,3
skip,3671554,1641740,1
partial,29714766,6212092,11
study,251146114,15792180,6
level,217515046,11988457,7
existence,89086621,7550735,30
urr,47158,18793,7
replace,19007815,5223738,5
forthcoming,7007823,2846447,2
pure,53373446,7957828,1
dg,1410705,324291,304
wedge,4483137,1641962,130
limit,44392003,8227075,10
th,15854089,5443380,10
deal,91637705,11070561,7
tree,68119957,8028732,109
groupings,3530608,1399573,2
yields,15801323,3495505,12
au,18157137,4082956,171
reduced,70099950,8782010,48
forced,55369682,8392798,1
valid,24337886,4354797,5
composite,10688935,2600084,64
analogous,10379895,2804803,6
prop,2344536,1263335,7
simplest,9598092,3283647,1
dwyer,611713,193689,1
setlength,4541,1602,1
sci,16321231,1184973,1
inductively,513779,217560,3
theorems,1740546,422006,4
contravariance,4787,1594,1
formalism,1979424,646113,1
helv,234816,81336,1
cartesian,2333215,525081,4
hom,487250,225920,62
e54,5087,3034,2
reedy,436541,227550,139
integrals,1280535,221538,1
objectives,31605165,3647475,1
entries,12191706,2437434,8
specifies,4841912,1260794,3
solvable,284295,146073,1
operations,68494352,6525346,99
according,178815411,13820622,39
back,406548203,20579105,5
listoffigures,107,105,1
gamma,6114816,974804,423
unitary,2837843,857026,143
representation,41332217,5525612,9
tautologically,33705,26492,2
mcclure,1152762,316026,2
distinguished,39048756,7436824,8
immediately,92279838,10416899,10
apply,58019012,7218873,6
hirschhorn,72090,27295,2
first,923189150,27967072,33
diagonals,696918,206371,9
follows,85545433,7264109,24
manuscript,19047442,4462699,1
countable,296779,105236,1
satisfied,31286367,7270195,19
gt,1196511,420068,1
properties,64066475,5256912,36
associate,15518222,5776565,1
coequalizer,739,159,1
distinguish,22832288,5244250,3
assertions,4185164,1696984,16
abuse,28339218,4826639,1
deformation,6640956,682470,1
effectively,27758643,5079955,6
institute,56291636,6699262,1
important,318798581,11010443,1
show,178523179,14009350,1
obtained,105602979,6672560,38
since,371590865,16526536,55
decreases,12630244,2446486,1
subtower,112,42,1
integers,2042422,304875,3
pi,13464517,3202158,53
fop,343493,221506,34
makes,125236883,9716748,14
monoidal,7437,959,19
sim,1476036,580597,15
e15,39772,18201,6
x01,4985,3081,22
refer,36885043,6387041,15
collapsed,5852415,2512800,1
arxiv,36780,6127,3
finitely,215518,70225,4
infty,8718,2311,26
surveys,13586256,3262972,2
corepresented,135,92,1
observation,41311239,6987865,56
previously,50453707,7580679,5
lifts,3025697,1550619,2
begin,69317502,8677985,5
bewteen,7379,6997,1
observe,30190962,6531134,97
width,21237777,3696143,1
epi,610140,259230,4
return,141090661,14220732,1
hc,1658017,439711,4
summarize,4730321,1953084,1
adapt,7851141,3066878,5
last,310248709,16036007,3
turns,29719923,7393854,1
ching,2253380,389214,2
front,114244970,11360480,2
direction,100827132,8752105,2
turn,134505772,14317678,1
explain,61797995,8094920,1
like,709849832,23012420,22
factorizes,8894,5992,3
willing,40579403,6351492,1
equiv,188722,64489,8
e26,16055,7193,6
treewise,182,96,6
diagrams,7957482,1938090,10
fit,50719867,11341828,7
three,487787199,21062553,1
adjunction,129328,25722,66
number,421670920,13997815,2
e69,4915,3051,2
put,234694082,12354686,4
introduce,19498890,5443964,15
bibite,3832,3099,25
allows,36236343,5141805,2
imply,13501063,3802417,4
hopf,202633,49385,445
toward,140324365,9282872,2
bar,47759385,7085303,124
str,1512833,349004,25
generates,5451386,1835604,2
e32,13436,7271,15
make,502804979,14062409,26
ends,44237972,8986314,2
going,207111364,10391214,3
contains,62770963,6657814,6
covariant,254060,37319,8
provide,141554873,8307965,6
theorem,9514692,1127071,92
drrr,740,530,2
vertical,32170450,3998025,1
lifting,7675961,3323037,78
truncation,671606,210630,19
interests,86405949,6938627,1
fundamental,48892606,6392999,1
figures,72916620,9479510,3
denotes,6265086,1694876,40
structures,54296986,5378143,28
identity,51717658,5870291,18
f,98925228,11448025,122
colimits,5465,863,13
see,846494292,17881391,33
evaluation,46767422,4991059,18
achieve,38553404,5499380,4
ary,722851,432512,1
indecomposable,29890,9382,5
e67,4418,2580,3
made,737658132,13373598,2
e93,4454,2539,2
ev,3989337,790409,66
connections,21090707,4261089,1
infinity,4229204,1413419,3
result,199933678,11356831,28
arrows,8784683,2427198,3
reduce,46957559,6079919,1
proofs,7276625,2154841,2
postponed,3957262,1913534,2
restrict,7079064,2702542,4
soc,18725983,1520016,4
ij,1399127,848876,2
represented,63517694,6755966,13
degreewise,203,102,3
next,219433560,16142000,28
another,444695376,16997580,7
considers,13212641,3962864,3
group,284672959,12954525,17
lemma,1565008,206975,39
clear,155451094,11394888,1
asserted,13319983,3274020,4
sense,197220509,10436941,6
occurs,60130691,5423658,1
et,249406150,8965728,18
future,151100623,14935407,1
detailed,41029132,7854546,7
subtree,343227,44479,2
drr,41665,18158,9
intertex,845,521,2
leaves,59706459,9188760,8
e11,32883,17255,27
functorially,426,216,13
actually,96637249,10197963,1
equivariance,3565,1082,1
relation,90003036,8309114,68
e13,39712,17901,4
mathematical,20715811,3466943,4
straightforward,7793594,2897655,10
characterization,8138058,1919830,3
organization,117575520,7978752,1
inclusions,2055532,330890,1
claim,71229695,8753055,126
appropriate,80022252,7737999,10
corollary,2850919,1384830,13
pul,245347,127129,2
sequence,40686559,4534243,19
factorize,18834,11282,1
subitem,11380,4188,92
cases,207684567,9178315,5
subscripts,821932,305401,1
really,147420684,9319192,2
remains,75547626,9045757,1
points,115158315,10596669,1
generators,3026379,738549,7
original,114070624,10226344,6
factor,80951457,7067578,5
solution,106000254,7337102,7
ddr,577992,107666,4
pullbacks,12454,4436,4
come,337666242,12804109,3
nothing,224710005,13388369,3
double,60894167,10718422,1
es,16349409,3470744,1
converse,4653010,2306210,3
surveyed,5606724,2285728,1
generate,16631862,3374392,1
address,68024298,10043645,2
sufficient,75910173,7599632,6
classically,952600,573064,2
suspension,11267767,2609550,9
subsection,8113626,564769,81
previous,76638735,9080883,23
motivations,3190704,1263252,2
scheme,42778069,6032727,1
bialgebra,1564,150,1
remarks,27185141,6695814,1
rise,81063866,11834879,8
exactness,1409699,804827,2
identifies,7313147,2353411,12
shuffle,1088967,692086,21
outside,118074170,17180087,1
untouched,3274904,2114867,1
eccles,1024349,266869,10
adjoint,339388,75108,53
relies,4839277,2050271,2
defined,79139469,7706934,146
map,39422735,6117451,118
proposition,19863736,3577062,17
extend,26582505,5857886,20
h5,201712,111397,1
pushout,20127,4310,7
represents,43905339,5852824,13
module,7937778,817863,300
op,33898060,5172077,37
e76,4557,2716,12
description,71716121,8965676,1
functor,144472,17842,102
xi,16462070,5968951,37
signature,10850634,2928749,1
article,86017205,7526409,8
especially,171145125,10656611,3
also,1038616504,15330403,86
cofree,1048,439,190
implies,22398051,4269671,19
functoriality,1034,404,3
occur,79479712,6447224,5
presence,98464008,8358554,1
algebraic,2932200,760866,5
presentation,26012121,5058963,2
paragraphs,8128367,2302277,10
